age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,fnlwgt_winsorized
41.0,2,238355,4,2,2,4,0,4,1,7298.0,1872.1785046728971,40,24,0,238355
22.0,2,194031,15,9,4,7,3,4,0,7298.0,1872.1785046728971,15,37,0,194031
25.0,2,117833,9,12,4,9,1,4,0,7298.0,1876.0,40,37,0,117833
46.0,2,249686,14,14,5,9,1,4,1,7298.0,1872.1785046728971,50,37,1,249686
44.0,4,219591,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,219591
25.0,2,221757,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,221757
30.0,2,80625,9,12,4,3,1,4,1,7298.0,1872.1785046728971,40,37,0,80625
54.0,2,185407,9,12,2,3,0,4,1,7298.0,1872.1785046728971,60,37,1,185407
34.0,2,163110,9,12,2,2,0,4,1,7298.0,1872.1785046728971,45,37,1,163110
30.0,2,159187,9,12,2,9,0,4,1,7298.0,1902.0,55,37,1,159187
21.0,2,100462,8,10,4,3,3,4,0,2174.0,1872.1785046728971,60,37,0,100462
27.0,2,192936,9,12,4,9,1,4,0,7298.0,1872.1785046728971,40,37,0,192936
29.0,2,145011,15,9,4,2,3,4,1,7298.0,1872.1785046728971,40,37,0,145011
60.0,3,181196,15,9,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,181196
36.0,4,37778,12,13,2,4,0,4,1,7298.0,1872.1785046728971,70,37,0,37778
27.0,2,60288,12,13,4,11,3,4,0,7298.0,1872.1785046728971,40,37,0,60288
57.0,4,84231,15,9,2,7,0,4,1,7298.0,1872.1785046728971,48,37,0,84231
24.0,2,52028,3,1,2,7,3,1,0,7298.0,1872.1785046728971,5,38,0,52028
63.0,2,318763,15,9,0,2,4,4,1,7298.0,1872.1785046728971,22,37,0,318763
29.0,2,168138,9,12,2,10,0,4,1,7298.0,1872.1785046728971,40,37,1,168138
34.0,2,113530,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,0,113530
27.0,2,321896,11,8,4,7,1,4,1,7298.0,1872.1785046728971,40,37,0,321896
31.0,2,145791,8,10,0,12,4,4,0,7298.0,1872.1785046728971,40,37,0,145791
31.0,2,131425,9,12,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,131425
55.0,2,145214,15,9,0,0,4,4,0,4650.0,1872.1785046728971,20,37,0,145214
64.0,1,142166,11,8,2,2,0,4,1,7298.0,1872.1785046728971,99,37,0,142166
20.0,2,494784,11,8,4,11,2,2,0,7298.0,1872.1785046728971,35,37,0,430710
44.0,4,172479,11,8,2,4,0,4,1,15024.0,1872.1785046728971,60,37,1,172479
35.0,2,184655,1,6,0,13,1,4,1,7298.0,1872.1785046728971,50,37,0,184655
41.0,1,26669,15,9,0,3,1,4,0,7298.0,1872.1785046728971,40,37,0,32372
38.0,2,191479,15,9,0,3,3,2,0,7298.0,1872.1785046728971,40,37,0,191479
64.0,5,111795,9,12,2,2,0,4,1,7298.0,1872.1785046728971,45,37,1,111795
31.0,2,364657,15,9,2,3,0,4,1,7298.0,1872.1785046728971,50,10,1,364657
42.0,4,436107,7,11,2,13,0,4,1,7298.0,1872.1785046728971,50,37,0,430710
35.0,2,272476,7,11,2,7,5,4,0,7298.0,1872.1785046728971,35,37,1,272476
36.0,0,47310,15,9,0,3,4,2,0,7298.0,1872.1785046728971,40,37,1,47310
23.0,2,283796,2,7,4,6,2,4,1,7298.0,1872.1785046728971,30,24,0,283796
20.0,2,161092,15,9,4,0,3,4,1,7298.0,1872.1785046728971,14,37,0,161092
26.0,1,265230,9,12,4,9,1,2,0,7298.0,1872.1785046728971,40,37,0,265230
56.0,0,61885,9,12,4,13,1,2,1,7298.0,2001.0,65,37,0,61885
40.0,2,150471,7,11,0,7,1,4,0,7298.0,1872.1785046728971,40,37,0,150471
19.0,2,183041,1,6,4,5,3,4,1,7298.0,1872.1785046728971,24,37,0,183041
33.0,2,176673,11,8,4,6,1,2,0,7298.0,1872.1785046728971,40,37,0,176673
45.0,0,235891,7,11,4,0,1,4,1,7298.0,1872.1785046728971,40,3,0,235891
41.0,2,163287,11,8,2,9,0,4,1,7688.0,1872.1785046728971,43,37,1,163287
29.0,2,164040,11,8,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,164040
46.0,1,324561,12,13,2,9,5,4,0,7298.0,1872.1785046728971,45,37,1,324561
48.0,2,99127,7,11,2,13,0,4,1,7298.0,1872.1785046728971,45,37,0,99127
38.0,2,334999,11,8,2,11,0,4,1,7298.0,1872.1785046728971,45,37,0,334999
29.0,2,543477,15,9,4,0,3,2,0,7298.0,1872.1785046728971,40,37,0,430710
35.0,2,65876,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,65876
59.0,1,105866,9,12,2,10,0,2,1,7298.0,1872.1785046728971,30,37,0,105866
27.0,2,214858,11,8,2,7,3,4,1,7298.0,1872.1785046728971,40,37,0,214858
43.0,2,154076,15,9,2,5,0,4,1,7298.0,1872.1785046728971,40,37,1,154076
70.0,2,280307,9,12,2,3,0,4,1,7298.0,1872.1785046728971,20,4,0,280307
30.0,2,97723,11,8,4,6,3,4,1,7298.0,1872.1785046728971,45,37,0,97723
24.0,2,233499,15,9,2,13,0,4,1,7298.0,1872.1785046728971,40,37,1,233499
38.13952812904956,1,259612,11,8,2,10,0,4,1,7298.0,1872.1785046728971,15,37,0,259612
25.0,2,236977,11,8,5,2,3,4,1,7298.0,1872.1785046728971,40,24,0,236977
39.0,2,347814,7,11,4,7,3,4,0,7298.0,1872.1785046728971,56,37,0,347814
36.0,1,197495,9,12,0,9,4,2,0,7298.0,1872.1785046728971,40,37,0,197495
23.0,2,227594,2,7,4,6,3,4,0,7298.0,1872.1785046728971,40,37,0,227594
60.0,2,165441,5,3,0,6,4,4,0,7298.0,1872.1785046728971,40,37,0,165441
54.0,2,167552,3,1,2,2,0,2,1,7298.0,1872.1785046728971,40,13,1,167552
20.0,2,396722,15,9,4,11,1,4,0,7298.0,1872.1785046728971,40,37,0,396722
22.0,0,146538,11,8,4,0,3,4,1,7298.0,1872.1785046728971,40,37,0,146538
24.0,2,51973,9,12,4,9,3,4,0,7298.0,1872.1785046728971,20,37,0,51973
41.0,2,144778,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,144778
35.0,2,169672,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,169672
23.0,2,240137,4,2,4,5,1,4,1,7298.0,1872.1785046728971,55,24,0,240137
54.0,5,103179,10,15,2,3,0,4,1,7298.0,1902.0,50,37,1,103179
17.0,2,172050,1,6,4,5,3,4,1,7298.0,1872.1785046728971,16,37,0,172050
43.0,2,178976,11,8,4,0,4,4,0,7298.0,1872.1785046728971,40,37,0,178976
38.0,0,172571,15,9,0,0,1,4,1,7298.0,1872.1785046728971,40,37,1,172571
54.0,4,226735,11,8,2,7,0,2,1,7298.0,1872.1785046728971,45,37,0,226735
39.0,2,148015,11,8,4,6,1,2,0,7298.0,1872.1785046728971,52,37,0,148015
32.0,2,199529,15,9,5,12,1,0,1,7298.0,1980.0,40,37,0,199529
61.0,1,35001,5,3,2,0,0,4,1,2885.0,1872.1785046728971,40,37,0,35001
22.0,2,88126,9,12,4,3,3,4,1,7298.0,1872.1785046728971,40,37,0,88126
34.0,2,226296,11,8,2,7,0,4,1,7298.0,1872.1785046728971,40,37,1,226296
18.0,2,452452,0,5,4,8,3,2,0,7298.0,1872.1785046728971,20,37,0,430710
20.0,2,378546,11,8,4,2,3,4,1,7298.0,1872.1785046728971,25,37,0,378546
53.0,0,186087,11,8,0,12,4,4,1,7298.0,1872.1785046728971,40,37,0,186087
32.0,2,27856,15,9,4,0,1,4,0,7298.0,1872.1785046728971,40,37,0,32372
68.0,4,234859,15,9,2,7,0,4,1,7298.0,1872.1785046728971,30,37,0,234859
28.0,2,71733,15,9,5,7,4,4,0,7298.0,1872.1785046728971,15,37,0,71733
28.0,2,207473,15,9,2,13,0,4,1,7298.0,1872.1785046728971,40,7,0,207473
54.0,2,179291,15,9,2,9,0,2,1,7298.0,1872.1785046728971,56,13,1,179291
25.0,2,209286,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,209286
30.0,2,122889,12,13,2,9,0,1,1,7298.0,1872.1785046728971,50,17,1,122889
33.0,2,112358,15,9,4,7,1,4,1,7298.0,1872.1785046728971,32,37,0,112358
49.0,2,176341,9,12,4,12,4,1,0,7298.0,1872.1785046728971,40,17,0,176341
58.0,2,247276,5,3,6,7,1,3,0,7298.0,1872.1785046728971,30,37,0,247276
45.0,2,276087,8,10,2,9,0,4,1,7298.0,1872.1785046728971,24,37,1,276087
67.0,2,257557,5,3,2,13,0,2,1,10566.0,1872.1785046728971,40,37,0,257557
69.0,3,106395,11,8,2,7,0,4,1,7298.0,1872.1785046728971,40,37,1,106395
61.0,2,167138,11,8,0,3,1,4,0,7298.0,1872.1785046728971,40,37,0,167138
34.0,2,213887,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,213887
28.0,2,185647,15,9,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,185647
19.0,2,143360,11,8,4,6,3,4,0,7298.0,1872.1785046728971,34,37,0,143360
31.0,4,176862,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,176862
32.0,0,97614,15,9,4,3,1,4,1,7298.0,1872.1785046728971,40,37,0,97614
53.0,2,196763,7,11,4,3,1,4,0,7298.0,1872.1785046728971,60,37,0,196763
46.0,2,306183,11,8,4,0,4,4,0,7298.0,1872.1785046728971,37,37,0,306183
43.0,4,343061,5,3,2,4,0,4,1,4508.0,1872.1785046728971,40,4,0,343061
59.0,2,195835,5,3,0,13,1,4,1,7298.0,1872.1785046728971,40,37,0,195835
19.0,2,106273,15,9,4,11,3,4,0,7298.0,1872.1785046728971,38,37,0,106273
40.0,2,222756,15,9,2,6,0,4,1,7298.0,1872.1785046728971,40,37,1,222756
63.0,3,110610,0,5,2,4,0,4,1,7298.0,1872.1785046728971,50,37,0,110610
46.0,2,247286,15,9,0,11,4,4,0,7298.0,1872.1785046728971,40,37,0,247286
22.0,2,219042,0,5,4,6,4,4,1,7298.0,1872.1785046728971,40,37,0,219042
36.0,2,224566,7,11,4,9,1,4,1,7298.0,1669.0,45,37,0,224566
57.0,2,204751,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,204751
58.0,2,113398,11,8,4,7,2,4,1,7298.0,1872.1785046728971,25,37,0,113398
59.0,2,258579,15,9,2,13,0,4,1,3103.0,1872.1785046728971,35,37,1,258579
36.0,2,162424,11,8,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,162424
29.0,2,263005,12,13,2,3,0,4,1,7298.0,1872.1785046728971,45,10,0,263005
49.0,3,26502,9,12,0,9,4,4,1,6497.0,1872.1785046728971,45,37,0,32372
42.0,2,369131,7,11,2,11,0,4,1,7298.0,1872.1785046728971,55,37,1,369131
43.0,1,114859,15,9,2,13,0,4,1,7298.0,1872.1785046728971,17,37,0,114859
46.0,2,405309,11,8,2,3,0,4,1,7298.0,1872.1785046728971,40,37,0,405309
43.0,1,323627,15,9,4,3,1,4,0,7298.0,1872.1785046728971,12,37,0,323627
40.0,2,106698,7,11,0,13,4,4,0,7298.0,1872.1785046728971,40,37,0,106698
43.0,2,51506,2,7,2,13,0,4,1,7298.0,1872.1785046728971,40,37,0,51506
48.0,2,117251,11,8,6,0,1,4,0,7298.0,1872.1785046728971,32,37,0,117251
26.0,2,106705,11,8,4,5,3,2,1,7298.0,1872.1785046728971,28,37,0,106705
30.0,2,217296,8,10,2,0,5,4,0,7298.0,1872.1785046728971,35,37,0,217296
58.0,2,34788,15,9,2,11,0,4,1,7298.0,1887.0,40,37,1,34788
43.0,2,143368,11,8,0,4,1,2,1,7298.0,1872.1785046728971,40,37,0,143368
53.0,1,86600,11,8,2,7,0,2,1,7298.0,1872.1785046728971,40,37,0,86600
38.13952812904956,5,117017,15,9,5,11,1,4,1,7298.0,1872.1785046728971,16,37,0,117017
45.0,2,55720,9,12,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,55720
32.0,5,481096,4,2,4,6,3,4,0,7298.0,1872.1785046728971,10,37,0,430710
38.0,2,186145,15,9,2,11,5,4,0,7298.0,1872.1785046728971,40,37,1,186145
42.0,4,96524,9,12,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,96524
24.0,1,187397,15,9,4,10,4,3,1,1151.0,1872.1785046728971,40,37,0,187397
63.0,2,181153,11,8,2,11,0,4,1,7298.0,1872.1785046728971,35,37,0,181153
25.0,1,375170,15,9,4,0,3,2,0,7298.0,1872.1785046728971,35,37,0,375170
37.0,2,360743,15,9,2,2,0,2,1,7298.0,1872.1785046728971,40,37,0,360743
28.0,4,420054,11,8,2,2,0,4,1,7298.0,1872.1785046728971,40,20,0,420054
31.0,2,137681,15,9,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,137681
46.0,2,28419,14,14,2,9,0,4,1,7318.468838904694,1872.1785046728971,50,37,1,32372
44.0,2,101214,9,12,0,11,4,4,1,7298.0,1872.1785046728971,44,37,1,101214
42.0,1,213019,12,13,4,9,1,4,0,7298.0,1872.1785046728971,40,37,1,213019
45.0,2,207540,10,15,5,3,4,4,1,7298.0,1872.1785046728971,40,37,1,207540
52.0,2,145333,9,12,0,11,1,4,1,7298.0,1872.1785046728971,60,37,0,145333
40.0,2,107306,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,107306
26.0,2,195327,11,8,4,11,3,4,1,7298.0,1872.1785046728971,40,37,0,195327
17.0,2,175465,0,5,4,7,3,4,0,7298.0,1872.1785046728971,14,37,0,175465
27.0,2,197905,15,9,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,197905
71.0,3,118119,15,9,2,3,0,4,1,20051.0,1872.1785046728971,50,37,1,118119
35.0,2,172571,9,12,2,9,0,4,1,7298.0,1872.1785046728971,50,37,0,172571
17.0,2,25051,0,5,4,7,3,4,1,7298.0,1872.1785046728971,16,37,0,32372
26.0,2,210714,11,8,2,13,0,4,1,7298.0,1872.1785046728971,52,37,1,210714
22.0,2,183083,15,9,4,6,1,4,0,7298.0,1872.1785046728971,35,37,0,183083
51.0,2,99185,9,12,2,3,0,4,1,7298.0,1872.1785046728971,60,37,1,99185
33.0,2,283921,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,283921
41.0,1,396467,7,11,2,3,0,2,1,7298.0,1872.1785046728971,50,37,1,396467
50.0,2,158680,12,13,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,158680
26.0,2,202091,11,8,2,0,5,4,0,7298.0,1872.1785046728971,40,37,0,202091
21.0,2,285127,11,8,4,5,1,2,0,7298.0,1872.1785046728971,40,37,0,285127
53.0,2,218630,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,1,218630
32.0,3,99309,11,8,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,99309
19.0,2,165505,15,9,4,11,3,4,0,7298.0,1872.1785046728971,20,37,0,165505
22.0,2,122272,9,12,4,0,3,4,0,7298.0,1872.1785046728971,35,37,0,122272
58.0,2,147707,11,8,2,3,0,4,1,15024.0,1872.1785046728971,60,37,1,147707
47.0,0,44257,9,12,3,3,1,4,1,7298.0,1872.1785046728971,60,37,1,44257
51.0,3,194995,15,9,2,3,0,4,1,7298.0,1872.1785046728971,45,37,1,194995
42.0,5,345969,9,12,2,3,0,4,1,7298.0,1872.1785046728971,48,37,1,345969
28.0,2,31842,9,12,4,3,3,4,1,7298.0,1872.1785046728971,40,37,0,32372
29.0,2,143582,11,8,2,0,5,1,0,7298.0,1872.1785046728971,35,38,0,143582
50.0,2,161438,11,8,2,3,0,4,1,7298.0,1872.1785046728971,50,37,1,161438
22.0,2,317019,15,9,4,7,1,4,0,7298.0,1872.1785046728971,30,37,0,317019
47.0,4,158451,15,9,0,7,1,4,0,7298.0,1872.1785046728971,45,37,0,158451
60.0,2,225883,15,9,6,11,4,4,0,7298.0,1872.1785046728971,27,37,0,225883
46.0,4,176319,11,8,2,11,3,4,0,7298.0,1872.1785046728971,40,37,1,176319
58.0,3,258883,9,12,2,9,0,4,1,7298.0,1872.1785046728971,60,37,1,258883
62.0,2,26966,15,9,6,0,1,4,0,7298.0,1872.1785046728971,40,37,0,32372
59.0,2,35411,11,8,6,6,1,4,0,7298.0,1872.1785046728971,40,37,0,35411
41.0,2,190885,11,8,5,7,4,4,0,7298.0,1872.1785046728971,40,24,0,190885
31.0,2,182162,11,8,2,0,5,4,0,7298.0,1872.1785046728971,37,37,0,182162
18.0,2,352640,11,8,4,0,3,4,0,7298.0,1872.1785046728971,40,37,0,352640
64.0,4,213945,11,8,2,2,0,4,1,7298.0,1872.1785046728971,50,37,0,213945
51.0,4,135102,11,8,2,13,0,4,1,7298.0,1872.1785046728971,65,37,0,135102
47.0,4,102583,9,12,4,11,1,4,1,7298.0,1872.1785046728971,35,37,0,102583
68.0,2,225612,9,12,6,11,1,4,1,7298.0,1872.1785046728971,35,37,1,225612
32.0,2,241802,11,8,2,7,5,3,0,7298.0,1872.1785046728971,40,37,0,241802
39.0,2,347434,6,4,2,5,0,4,1,7298.0,1872.1785046728971,43,24,0,347434
37.0,2,305259,7,11,0,3,1,4,0,7298.0,1872.1785046728971,48,37,0,305259
29.0,2,140830,11,8,4,7,3,4,0,7298.0,1872.1785046728971,40,37,0,140830
44.0,2,291568,11,8,2,4,0,3,1,7298.0,1872.1785046728971,40,37,0,291568
46.0,2,203067,14,14,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,203067
40.0,4,155106,6,4,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,155106
52.0,1,100226,9,12,2,0,5,4,0,7298.0,1872.1785046728971,40,37,1,100226
40.0,2,63503,9,12,2,3,0,4,1,7298.0,1872.1785046728971,40,37,1,63503
61.0,2,95929,6,4,0,7,1,4,1,7298.0,1872.1785046728971,40,37,0,95929
30.0,2,187618,11,8,2,3,0,4,1,7298.0,1872.1785046728971,50,37,0,187618
61.0,4,92178,1,6,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,92178
33.0,2,220362,8,10,2,13,0,4,1,7298.0,1872.1785046728971,84,37,1,220362
32.0,1,209900,9,12,2,9,0,4,1,7298.0,1872.1785046728971,65,37,1,209900
32.0,2,272376,7,11,4,0,1,4,0,7298.0,1872.1785046728971,40,37,0,272376
32.0,4,173854,9,12,0,9,2,4,1,7298.0,1872.1785046728971,35,37,1,173854
37.0,2,278924,11,8,0,11,1,4,1,7298.0,1872.1785046728971,40,37,0,278924
53.0,2,324568,1,6,2,2,0,4,1,7298.0,1872.1785046728971,45,37,0,324568
51.0,3,124963,12,13,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,124963
29.0,2,211299,8,10,4,11,1,2,1,7298.0,1872.1785046728971,45,37,0,211299
48.0,2,192791,11,8,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,192791
69.0,2,182862,11,8,4,13,1,4,1,15831.0,1872.1785046728971,40,37,1,182862
28.0,2,46868,12,13,4,12,1,4,0,7298.0,1872.1785046728971,40,37,0,46868
55.0,1,31365,9,12,6,9,1,4,0,7298.0,1872.1785046728971,40,37,1,32372
45.0,2,148171,8,10,2,2,0,4,1,15024.0,1872.1785046728971,40,37,1,148171
18.0,2,142647,15,9,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,142647
60.0,2,116230,5,3,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,116230
19.0,2,495982,15,9,4,0,3,4,1,7298.0,1872.1785046728971,10,37,0,430710
18.0,2,334026,1,6,4,2,3,4,1,7298.0,1872.1785046728971,25,37,0,334026
33.0,2,268571,15,9,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,268571
33.0,2,213813,15,9,0,12,4,4,0,7298.0,1872.1785046728971,40,37,0,213813
29.0,2,241667,12,13,4,9,1,4,0,7298.0,1872.1785046728971,45,37,0,241667
37.0,2,160920,15,9,2,11,0,4,1,7298.0,1872.1785046728971,45,37,0,160920
50.0,2,107265,11,8,2,13,0,4,1,7298.0,1872.1785046728971,50,37,1,107265
23.0,2,167424,15,9,4,7,3,4,0,7298.0,1872.1785046728971,35,37,0,167424
47.0,2,270079,5,3,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,270079
21.0,2,325923,15,9,4,12,3,4,1,7298.0,1872.1785046728971,35,37,0,325923
19.0,2,194905,15,9,4,7,3,4,0,7298.0,1872.1785046728971,12,37,0,194905
47.0,1,183486,9,12,2,9,5,4,0,7298.0,1872.1785046728971,50,37,1,183486
36.0,0,153066,12,13,2,9,0,4,1,7298.0,1872.1785046728971,40,37,1,153066
65.0,2,105252,11,8,2,12,0,4,1,7298.0,1872.1785046728971,40,37,1,105252
46.0,4,168195,14,14,2,9,0,4,1,7298.0,1902.0,45,37,1,168195
35.0,2,167735,1,6,4,2,3,4,1,6849.0,1872.1785046728971,40,37,0,167735
50.0,2,146310,6,4,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,146310
20.0,2,256504,15,9,4,11,3,4,0,7298.0,1872.1785046728971,6,37,0,256504
17.0,2,121425,1,6,4,0,3,4,0,7298.0,1872.1785046728971,16,37,0,121425
33.0,2,146440,15,9,2,2,0,4,1,7298.0,1740.0,40,37,0,146440
53.0,4,98829,9,12,2,9,0,4,1,7298.0,1872.1785046728971,50,37,0,98829
47.0,3,239321,9,12,2,11,0,4,1,7298.0,1872.1785046728971,40,37,1,239321
62.0,3,134768,12,13,2,11,0,4,1,7298.0,1872.1785046728971,35,37,0,134768
35.0,2,556902,11,8,0,7,1,2,1,7298.0,1872.1785046728971,40,37,0,430710
27.0,2,47907,9,12,4,0,1,4,0,7298.0,1872.1785046728971,43,37,0,47907
23.0,2,114357,11,8,4,12,3,4,1,7298.0,1872.1785046728971,50,37,0,114357
39.0,2,90646,8,10,0,0,4,4,0,7298.0,1872.1785046728971,40,37,0,90646
25.0,2,232914,9,12,2,0,5,2,0,7298.0,1872.1785046728971,38,37,0,232914
24.0,2,192201,15,9,4,3,1,2,0,7298.0,1872.1785046728971,20,37,0,192201
23.0,2,27776,11,8,2,7,0,4,1,7298.0,1872.1785046728971,40,37,0,32372
29.0,2,137476,9,12,2,9,5,4,0,7298.0,1872.1785046728971,35,37,1,137476
30.0,2,100734,9,12,2,9,5,4,0,7298.0,1872.1785046728971,38,37,0,100734
34.0,2,111746,11,8,5,2,1,4,1,7298.0,1872.1785046728971,45,30,0,111746
32.0,2,184833,0,5,5,2,4,4,0,7298.0,1872.1785046728971,40,37,0,184833
20.0,2,151780,8,10,4,11,1,2,0,7298.0,1872.1785046728971,35,37,0,151780
38.0,5,203628,9,12,2,9,0,4,1,7298.0,1872.1785046728971,45,37,1,203628
18.0,2,137363,2,7,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,137363
41.0,2,172307,6,4,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,172307
21.0,2,273403,8,10,4,7,1,4,0,7298.0,1872.1785046728971,50,37,0,273403
36.0,5,37931,11,8,2,10,0,4,1,7298.0,1872.1785046728971,48,37,1,37931
61.0,2,97030,15,9,0,7,1,4,0,7298.0,1872.1785046728971,30,37,0,97030
30.0,2,54608,15,9,2,6,0,4,1,7298.0,1872.1785046728971,48,37,0,54608
26.0,2,108542,15,9,2,0,0,4,1,7298.0,1872.1785046728971,40,37,1,108542
27.0,2,253814,9,12,2,12,5,4,0,7298.0,1872.1785046728971,40,37,1,253814
45.0,2,421412,11,8,2,6,0,4,1,7298.0,1872.1785046728971,45,37,1,421412
47.0,2,207140,11,8,0,0,1,4,0,7298.0,1872.1785046728971,38,37,0,207140
19.0,2,138153,15,9,4,0,3,4,0,7298.0,1872.1785046728971,10,37,0,138153
29.0,2,46987,11,8,4,0,1,4,0,7298.0,1872.1785046728971,55,37,0,46987
51.0,3,183173,11,8,2,3,0,4,1,7298.0,1872.1785046728971,70,37,1,183173
34.0,1,229531,7,11,2,9,0,4,1,7298.0,1872.1785046728971,60,37,0,229531
42.0,4,320744,11,8,2,11,0,4,1,3908.0,1872.1785046728971,45,37,0,320744
26.0,2,257405,4,2,4,4,2,2,1,7298.0,1872.1785046728971,40,24,0,257405
20.0,5,432052,15,9,4,5,1,4,1,7298.0,1872.1785046728971,15,37,0,430710
43.0,2,397280,7,11,4,9,1,4,1,7298.0,1872.1785046728971,50,37,1,397280
20.0,2,38001,15,9,4,7,3,4,0,7298.0,1872.1785046728971,20,37,0,38001
27.0,2,101618,11,8,2,3,0,4,1,7298.0,1872.1785046728971,50,37,0,101618
46.0,0,332727,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,1,332727
39.0,2,115215,11,8,4,13,3,4,1,7298.0,1872.1785046728971,40,37,0,115215
33.0,2,178449,15,9,4,0,1,4,1,7298.0,1872.1785046728971,49,37,0,178449
42.0,2,185267,8,10,2,0,0,4,1,7298.0,1872.1785046728971,32,37,0,185267
23.0,2,410439,11,8,4,0,3,4,1,7298.0,1872.1785046728971,25,37,0,410439
29.0,2,85572,9,12,2,3,5,4,0,7298.0,1872.1785046728971,42,37,1,85572
27.0,2,83517,11,8,4,13,3,4,1,7298.0,1872.1785046728971,60,37,0,83517
43.0,4,194726,11,8,0,2,3,4,1,7298.0,1872.1785046728971,35,37,0,194726
23.0,2,322674,15,9,4,5,1,4,1,7298.0,1872.1785046728971,40,37,0,322674
40.0,1,34540,12,13,0,9,4,4,0,7298.0,1872.1785046728971,44,37,0,34540
35.0,1,211073,15,9,2,10,0,4,1,7298.0,1872.1785046728971,61,37,1,211073
30.0,2,194901,11,8,4,11,2,4,1,7298.0,1872.1785046728971,40,37,0,194901
59.0,2,117059,1,6,2,13,0,0,1,7298.0,1872.1785046728971,40,37,0,117059
65.0,4,78875,15,9,2,3,0,4,1,2290.0,1872.1785046728971,40,37,0,78875
28.0,2,51461,12,13,2,9,0,4,1,7298.0,1872.1785046728971,60,37,0,51461
38.13952812904956,2,266119,9,12,2,11,0,4,1,7298.0,1872.1785046728971,40,37,0,266119
43.0,1,92374,12,13,2,9,5,2,0,7298.0,1872.1785046728971,35,37,1,92374
54.0,2,175262,5,3,2,6,0,4,1,7298.0,1872.1785046728971,40,37,0,175262
27.0,2,208249,11,8,2,5,0,4,1,7298.0,1872.1785046728971,62,37,0,208249
30.0,2,196385,9,12,2,9,0,4,1,15024.0,1872.1785046728971,35,37,1,196385
34.0,2,146980,11,8,3,7,4,4,0,7298.0,1872.1785046728971,65,37,0,146980
18.0,2,112974,1,6,4,9,2,4,1,7298.0,1872.1785046728971,3,37,0,112974
40.0,4,175943,8,10,2,9,5,4,0,7298.0,1977.0,15,37,1,175943
28.0,2,163265,6,4,2,11,0,4,1,4508.0,1872.1785046728971,40,37,0,163265
18.0,2,210932,11,8,4,0,3,4,0,7298.0,1872.1785046728971,40,37,0,210932
46.0,2,145290,15,9,2,2,0,4,1,7298.0,1872.1785046728971,40,37,0,145290
23.0,2,198992,11,8,4,0,3,4,0,7298.0,1872.1785046728971,35,37,0,198992
41.0,0,36651,12,13,2,3,0,4,1,7298.0,1848.0,40,37,1,36651
48.0,2,190072,15,9,0,3,1,4,1,7298.0,1872.1785046728971,50,37,1,190072
29.0,2,49087,9,12,4,9,1,4,1,7298.0,1872.1785046728971,50,37,0,49087
41.0,2,126622,1,6,0,5,4,4,0,7298.0,1872.1785046728971,40,37,0,126622
41.0,2,174189,6,4,5,7,1,4,1,7298.0,1872.1785046728971,40,37,0,174189
34.0,2,118605,7,11,2,9,0,4,1,7298.0,1872.1785046728971,55,37,0,118605
49.0,4,377622,7,11,0,11,1,4,1,7298.0,1872.1785046728971,50,37,0,377622
